,V_ce,CaseTemp,CycleCount
162,1.719083969,94.33989519676608,163
163,1.719083969,94.35028480714628,164
164,1.719083969,94.35406699,165
165,1.719083969,94.35406699,166
166,1.719083969,94.35406699,167
167,1.722290076,94.35406699,168
168,1.725496183,94.35406699,169
169,1.72870229,94.35406699,170
170,1.731908397,94.35406699,171
171,1.735114504,94.35406699,172
172,1.7359953025384616,94.35406699,173
173,1.7368761010769231,94.35406699,174
174,1.7377568996153847,94.35406699,175
175,1.738637698153846,94.35406699,176
176,1.7395184966923076,94.35406699,177
177,1.7403992952307692,94.35406699,178
178,1.7412800937692308,94.35406699,179
179,1.7421608923076923,94.35406699,180
180,1.743041690846154,94.35406699,181
181,1.7439224893846152,94.3571838731186,182
182,1.7448032879230768,94.36133971727668,183
183,1.7456840864615384,94.36549556143478,184
184,1.746564885,94.36965140559288,185
185,1.7466739362857142,94.37380724975098,186
186,1.7467829875714285,94.37796309390907,187
187,1.7468920388571427,94.38211893806718,188
188,1.7470010901428572,94.38627478222529,189
189,1.7471101414285717,94.39043062638338,190
190,1.7472191927142855,94.39458647054148,191
191,1.747328244,94.39874231469958,192
192,1.7474372952857142,94.40868079716122,193
193,1.7475463465714285,94.4372522258102,194
194,1.7476553978571427,94.46582365445916,195
195,1.7477644491428572,94.49439508310816,196
196,1.7478735004285717,94.52296651175712,197
197,1.7479825517142855,94.55153794040612,198
198,1.748091603,94.5801093690551,199
199,1.7482006542857145,94.60868079770408,200
200,1.7483097055714285,94.63725222635306,201
201,1.7484187568571428,94.66582365500204,202
202,1.7485278081428572,94.69439508365102,203
203,1.7486368594285715,94.7229665123,204
204,1.7487459107142858,94.75153794094898,205
205,1.748854962,94.78010936959797,206
206,1.7487277355,94.80868079824693,207
207,1.748600509,94.83725222689591,208
208,1.7484732825,94.86582365554489,209
209,1.748346056,94.89439508419387,210
210,1.7482188295,94.92296651284283,211
211,1.748091603,94.93670540459908,212
212,1.7479643765,94.9470950144176,213
213,1.74783715,94.95748462423616,214
214,1.7477099235,94.96787423405472,215
215,1.747582697,94.97826384387328,216
216,1.7474554705,94.98865345369182,217
217,1.747328244,94.99904306351038,218
218,1.7472010175,95.00943267332892,219
219,1.747073791,95.01982228314748,220
220,1.7469465645,95.03021189296604,221
221,1.746819338,95.0406015027846,222
222,1.7466921115,95.05099111260314,223
223,1.746564885,95.0613807224217,224
224,1.7475463463571428,95.07177033224023,225
225,1.7485278077142856,95.0821599420588,226
226,1.7495092690714285,95.09254955187735,227
227,1.7504907304285715,95.10293916169591,228
228,1.7514721917857143,95.11332877151446,229
229,1.7524536531428572,95.12781954314724,230
230,1.7534351145,95.14859876400337,231
231,1.7544165758571428,95.1693779848595,232
232,1.7553980372142857,95.19015720571564,233
233,1.7563794985714285,95.21093642657176,234
234,1.7573609599285716,95.23171564742788,235
235,1.7583424212857144,95.25249486828402,236
236,1.7593238826428572,95.27327408914016,237
237,1.760305344,95.29405330999629,238
238,1.7616793898,95.3148325308524,239
239,1.7630534356,95.33561175170854,240
240,1.7644274814,95.35639097256468,241
241,1.7658015272,95.3771701934208,242
242,1.767175573,95.39794941427694,243
243,1.7685496188,95.41872863513306,244
244,1.7699236646,95.4395078559892,245
245,1.7712977104,95.46028707684532,246
246,1.7726717562,95.48106629770146,247
247,1.774045802,95.5018455185576,248
248,1.7754198478,95.52262473941371,249
249,1.7767938936,95.54340396026986,250
250,1.7781679394,95.56418318112598,251
251,1.7795419852,95.58496240198212,252
252,1.780916031,95.60574162283824,253
253,1.7822900768,95.62652084369438,254
254,1.7836641226,95.64665674476085,255
255,1.7850381684,95.65765750872563,256
256,1.7864122142,95.6686582726904,257
257,1.78778626,95.67965903665518,258
258,1.7870229012,95.69065980061995,259
259,1.7862595424,95.70166056458471,260
260,1.7854961836,95.7126613285495,261
261,1.7847328248,95.72366209251427,262
262,1.783969466,95.73466285647903,263
263,1.7832061072,95.74566362044382,264
264,1.7824427484,95.7566643844086,265
265,1.7816793896,95.76766514837335,266
266,1.7809160308,95.77866591233814,267
267,1.780152672,95.78967620698346,268
268,1.7793893132,95.80122021848916,269
269,1.7786259544,95.81276422999488,270
270,1.7778625956,95.8243082415006,271
271,1.7770992368,95.83585225300632,272
272,1.776335878,95.84739626451204,273
273,1.7767762773076925,95.85894027601776,274
274,1.7772166766153847,95.87048428752344,275
275,1.777657075923077,95.88202829902916,276
276,1.7780974752307692,95.89357231053488,277
277,1.7785378745384617,95.9051163220406,278
278,1.778978273846154,95.91666033354632,279
279,1.7794186731538462,95.92820434505204,280
280,1.7798590724615384,95.93974835655774,281
281,1.7802994717692309,95.95129236806346,282
282,1.780739871076923,95.96283637956915,283
283,1.7811802703846151,95.97438039107487,284
284,1.7816206696923078,95.9859244025806,285
285,1.782061069,95.99746841408631,286
286,1.7825014683076923,96.00901242559203,287
287,1.7829418676153848,96.02055643709777,288
288,1.783382266923077,96.02870813,289
289,1.7838226662307692,96.02870813,290
290,1.7842630655384617,96.02870813,291
291,1.784703464846154,96.02870813,292
292,1.7851438641538462,96.02870813,293
293,1.7855842634615384,96.02870813,294
294,1.7860246627692309,96.02870813,295
295,1.7864650620769231,96.02870813,296
296,1.7869054613846154,96.02870813,297
297,1.7873458606923078,96.02870813,298
298,1.78778626,96.02870813,299
299,1.786977997764706,96.02870813,300
300,1.786169735529412,96.02870813,301
301,1.7853614732941177,96.02870813,302
302,1.7845532110588236,96.02870813,303
303,1.7837449488235295,96.03526998905753,304
304,1.7829366865882357,96.04450519830664,305
305,1.7821284243529412,96.05374040755578,306
306,1.781320162117647,96.06297561680492,307
307,1.780511899882353,96.07221082605405,308
308,1.779703637647059,96.0814460353032,309
309,1.778895375411765,96.09068124455231,310
310,1.7780871131764706,96.09991645380146,311
311,1.7772788509411763,96.1091516630506,312
312,1.7764705887058825,96.11838687229972,313
313,1.7756623264705882,96.12762208154886,314
314,1.774854064235294,96.136857290798,315
315,1.774045802,96.14609250004712,316
316,1.775267176,96.15532770929627,317
317,1.77648855,96.1645629185454,318
318,1.777709924,96.17379812779454,319
319,1.778931298,96.18303333704368,320
320,1.780152672,96.1922685462928,321
321,1.781374046,96.20150375554196,322
322,1.78259542,96.21073896479108,323
323,1.783816794,96.21997417404022,324
324,1.785038168,96.22419685197625,325
325,1.786259542,96.22835269613437,326
326,1.787480916,96.23250854029244,327
327,1.78870229,96.23666438445056,328
328,1.789923664,96.24082022860864,329
329,1.791145038,96.24497607276676,330
330,1.792366412,96.24913191692484,331
331,1.7911172794545456,96.25328776108294,332
332,1.789868146909091,96.25744360524104,333
333,1.7886190143636365,96.26159944939916,334
334,1.7873698818181818,96.26575529355723,335
335,1.7861207492727271,96.26991113771535,336
336,1.784871616727273,96.27406698187345,337
337,1.7836224841818182,96.27822282603157,338
338,1.7823733516363636,96.28237867018966,339
339,1.7811242190909091,96.28653451434776,340
340,1.7798750865454545,96.29069035850586,341
341,1.778625954,96.29484620266396,342
342,1.7794438384285711,96.29900204682204,343
343,1.780261722857143,96.30315789098016,344
344,1.7810796072857142,96.30731373513824,345
345,1.7818974917142858,96.31146957929636,346
346,1.7827153761428571,96.31562542345443,347
347,1.7835332605714287,96.32524372752935,348
348,1.784351145,96.33508651635184,349
349,1.7851690294285714,96.34492930517436,350
350,1.785986913857143,96.35477209399684,351
351,1.7868047982857145,96.36461488281935,352
352,1.7876226827142858,96.37445767164184,353
353,1.7884405671428572,96.38430046046436,354
354,1.7892584515714287,96.39414324928684,355
355,1.790076336,96.40398603810934,356
356,1.7905670666428573,96.41382882693183,357
357,1.7910577972857142,96.42367161575434,358
358,1.7915485279285714,96.43351440457684,359
359,1.7920392585714289,96.44335719339934,360
360,1.792529989214286,96.45319998222185,361
361,1.7930207198571428,96.46056768367296,362
362,1.7935114505,96.46384861325797,363
363,1.7940021811428573,96.46712954284295,364
364,1.7944929117857142,96.47041047242796,365
365,1.7949836424285714,96.47369140201296,366
366,1.7954743730714289,96.47697233159796,367
367,1.795965103714286,96.48025326118297,368
368,1.7964558343571428,96.48353419076795,369
369,1.796946565,96.48681512035296,370
370,1.796946565,96.49009604993796,371
371,1.796946565,96.49337697952296,372
372,1.796946565,96.49665790910797,373
373,1.796946565,96.49993883869296,374
374,1.796946565,96.50321976827796,375
375,1.796946565,96.50650069786298,376
376,1.796946565,96.51895973283318,377
377,1.796946565,96.53380203345309,378
378,1.796946565,96.54864433407296,379
379,1.796946565,96.56348663469286,380
380,1.796946565,96.57832893531275,381
381,1.796946565,96.59317123593266,382
382,1.796946565,96.60801353655256,383
383,1.796946565,96.62285583717244,384
384,1.796946565,96.63769813779234,385
385,1.796946565,96.65254043841225,386
386,1.796946565,96.66738273903212,387
387,1.796946565,96.682225039652,388
388,1.796946565,96.69706734027191,389
389,1.796946565,96.7119096408918,390
390,1.796946565,96.7267519415117,391
391,1.796946565,96.7415942421316,392
392,1.796946565,96.748242143624,393
393,1.796946565,96.75095247676752,394
394,1.796946565,96.75366280991103,395
395,1.796946565,96.75637314305456,396
396,1.796946565,96.75908347619806,397
397,1.796946565,96.76179380934155,398
398,1.796946565,96.7645041424851,399
399,1.796946565,96.7672144756286,400
400,1.796946565,96.76992480877212,401
401,1.796946565,96.77263514191564,402
402,1.796946565,96.77534547505915,403
403,1.796946565,96.77805580820268,404
404,1.7956743003888889,96.7807661413462,405
405,1.794402035777778,96.7834764744897,406
406,1.7931297711666667,96.7861868076332,407
407,1.7918575065555555,96.78889714077674,408
408,1.7905852419444446,96.79160747392024,409
409,1.7893129773333334,96.79435601660494,410
410,1.7880407127222222,96.79880870677708,411
411,1.7867684481111112,96.80326139694924,412
412,1.7854961835,96.8077140871214,413
413,1.7842239188888889,96.81216677729356,414
414,1.782951654277778,96.81661946746571,415
415,1.7816793896666667,96.82107215763789,416
416,1.7804071250555555,96.82552484781002,417
417,1.7791348604444446,96.82997753798216,418
418,1.7778625958333334,96.83443022815432,419
419,1.7765903312222222,96.83888291832648,420
420,1.7753180666111112,96.84333560849863,421
421,1.774045802,96.8477882986708,422
422,1.7767175576666667,96.85224098884296,423
423,1.7793893133333334,96.85669367901512,424
424,1.782061069,96.86114636918728,425
425,1.7847328246666667,96.86559905935944,426
426,1.7874045803333334,96.87005174953158,427
427,1.790076336,96.87450443970374,428
428,1.7912213741666667,96.87895712987589,429
429,1.7923664123333334,96.88340982004804,430
430,1.7935114505,96.8878625102202,431
431,1.7946564886666667,96.89231520039236,432
432,1.7958015268333334,96.89676789056452,433
433,1.796946565,96.90122058073668,434
434,1.7980916031666667,96.90567327090882,435
435,1.7992366413333334,96.91012596108098,436
436,1.8003816795,96.91457865125314,437
437,1.8015267176666667,96.9190313414253,438
438,1.8026717558333332,96.92348403159744,439
439,1.803816794,96.9279367217696,440
440,1.8013358780000002,96.93238941194176,441
441,1.798854962,96.93684210211391,442
442,1.796374046,96.95582976235588,443
443,1.79389313,96.9787962696084,444
444,1.7914122140000002,97.00176277686089,445
445,1.788931298,97.02472928411338,446
446,1.786450382,97.04769579136588,447
447,1.783969466,97.07066229861836,448
448,1.7814885500000002,97.09362880587086,449
449,1.779007634,97.11659531312336,450
450,1.776526718,97.13956182037586,451
451,1.774045802,97.16252832762837,452
452,1.7763358783333334,97.18549483488084,453
453,1.7786259546666667,97.20846134213336,454
454,1.780916031,97.23142784938584,455
455,1.7832061073333334,97.25439435663831,456
456,1.7854961836666667,97.27785119127758,457
457,1.78778626,97.3032480167127,458
458,1.7900763363333334,97.3286448421478,459
459,1.7923664126666667,97.35404166758292,460
460,1.794656489,97.37943849301806,461
461,1.7969465653333334,97.40483531845318,462
462,1.7992366416666667,97.4302321438883,463
463,1.801526718,97.45562896932344,464
464,1.804580153,97.48102579475857,465
465,1.807633588,97.50642262019367,466
466,1.810687023,97.5318194456288,467
467,1.813740458,97.55721627106392,468
468,1.816793893,97.58261309649905,469
469,1.819847328,97.60800992193415,470
470,1.8208015265,97.63340674736928,471
471,1.821755725,97.6588035728044,472
472,1.8227099235,97.68420039823953,473
473,1.823664122,97.70959722367463,474
474,1.8246183205,97.73499404910976,475
475,1.825572519,97.7603908745449,476
476,1.8265267175,97.78578769998002,477
477,1.827480916,97.8054291554038,478
478,1.8284351145,97.8187872258374,479
479,1.829389313,97.83214529627098,480
480,1.8303435115,97.84550336670458,481
481,1.83129771,97.85886143713816,482
482,1.831567130764706,97.87221950757176,483
483,1.831836551529412,97.88557757800535,484
484,1.8321059722941175,97.89893564843896,485
485,1.832375393058824,97.91229371887252,486
486,1.8326448138235292,97.92565178930612,487
487,1.8329142345882357,97.93900985973973,488
488,1.8331836553529413,97.96541353058144,489
489,1.833453076117647,97.99658236183488,490
490,1.833722496882353,98.0277511930883,491
491,1.833991917647059,98.05892002434176,492
492,1.8342613384117648,98.09008885559516,493
493,1.8345307591764708,98.1212576868486,494
494,1.8348001799411768,98.15242651810205,495
495,1.8350696007058824,98.18359534935549,496
496,1.835339021470588,98.2147641806089,497
497,1.8356084422352943,98.24593301186232,498
498,1.835877863,98.27710184311576,499
499,1.8361068706,98.3082706743692,500
500,1.8363358782,98.33943950562264,501
501,1.8365648858,98.37060833687606,502
502,1.8367938934,98.4017771681295,503
503,1.837022901,98.43294599938292,504
504,1.8372519086,98.46411483063636,505
505,1.8374809162,98.4952836618898,506
506,1.8377099238,98.52240829183354,507
507,1.8379389314,98.54059011006473,508
508,1.838167939,98.55877192829588,509
509,1.8383969466,98.57695374652704,510
510,1.8386259542,98.59513556475822,511
511,1.8388549618,98.6133173829894,512
512,1.8390839694,98.63149920122056,513
513,1.839312977,98.64968101945172,514
514,1.8395419846,98.6678628376829,515
515,1.8397709922,98.68604465591407,516
516,1.8399999998,98.70422647414524,517
517,1.8402290074,98.7224082923764,518
518,1.840458015,98.74059011060756,519
519,1.8414122135,98.75877192883874,520
520,1.842366412,98.77695374706992,521
521,1.8433206105,98.79513556530108,522
522,1.844274809,98.81331738353224,523
523,1.8452290075,98.83149920176342,524
524,1.846183206,98.8496810199946,525
525,1.8471374045,98.87315943756248,526
526,1.848091603,98.89729014553669,527
527,1.8490458015,98.9214208535109,528
528,1.85,98.9455515614851,529
529,1.8509541985,98.96968226945933,530
530,1.851908397,98.99381297743352,531
531,1.851908397,99.01794368540772,532
532,1.851908397,99.04207439338194,533
533,1.851908397,99.06620510135616,534
534,1.851908397,99.09033580933036,535
535,1.851908397,99.11446651730456,536
536,1.851908397,99.13859722527876,537
537,1.851908397,99.16272793325298,538
538,1.851908397,99.1868586412272,539
539,1.851908397,99.2109893492014,540
540,1.851908397,99.2351200571756,541
541,1.851908397,99.25925076514982,542
542,1.851908397,99.28338147312402,543
543,1.851908397,99.30751218109825,544
544,1.851908397,99.33164288907244,545
545,1.851908397,99.35577359704664,546
546,1.851908397,99.37990430502086,547
547,1.851908397,99.40403501299508,548
548,1.851908397,99.42871407628787,549
549,1.851908397,99.45852774103544,550
550,1.851908397,99.48834140578302,551
551,1.851908397,99.51815507053058,552
552,1.851908397,99.54796873527816,553
553,1.8525445293333331,99.57778240002573,554
554,1.8531806616666668,99.60759606477328,555
555,1.853816794,99.63740972952084,556
556,1.8544529263333331,99.6672233942684,557
557,1.8550890586666664,99.69703705901595,558
558,1.855725191,99.72685072376352,559
559,1.8563613233333331,99.75666438851108,560
560,1.8569974556666664,99.78647805325863,561
561,1.857633588,99.8162917180062,562
562,1.8582697203333332,99.84610538275378,563
563,1.8589058526666664,99.87591904750134,564
564,1.859541985,99.9057327122489,565
565,1.8601781173333332,99.93554637699648,566
566,1.8608142496666664,99.96108721082464,567
567,1.861450382,99.9812552780161,568
568,1.8620865143333327,100.00142334520758,569
569,1.8627226466666664,100.02159141239903,570
570,1.863358779,100.04175947959052,571
571,1.8639949112777776,100.061927546782,572
572,1.8646310435555555,100.08209561397346,573
573,1.8652671758333328,100.10226368116491,574
574,1.8659033081111112,100.1224317483564,575
575,1.8665394403888889,100.14259981554788,576
576,1.8671755726666663,100.16276788273932,577
577,1.8678117049444445,100.1829359499308,578
578,1.8684478372222224,100.20310401712229,579
579,1.8690839695,100.22327208431376,580
580,1.8697201017777776,100.2434401515052,581
581,1.8703562340555555,100.26360821869667,582
582,1.8709923663333332,100.28377628588817,583
583,1.8716284986111111,100.30394435307964,584
584,1.8722646308888888,100.32411242027108,585
585,1.8729007631666668,100.34428048746256,586
586,1.8735368954444445,100.36444855465405,587
587,1.8741730277222224,100.3846166218455,588
588,1.87480916,100.40478468903696,589
589,1.8756270444285716,100.42495275622844,590
590,1.876444928857143,100.44512082341993,591
591,1.8772628132857143,100.46528889061138,592
592,1.8780806977142857,100.49410988226124,593
593,1.8788985821428568,100.53925094864682,594
594,1.8797164665714283,100.58439201503244,595
595,1.880534351,100.62953308141805,596
596,1.8813522354285717,100.67467414780366,597
597,1.8821701198571428,100.71981521418928,598
598,1.8829880042857143,100.76495628057486,599
599,1.8838058887142857,100.81009734696048,600
600,1.884623773142857,100.85523841334609,601
601,1.8854416575714288,100.9003794797317,602
602,1.886259542,100.94552054611732,603
603,1.888740458,100.9906616125029,604
604,1.891221374,101.03580267888852,605
605,1.89370229,101.08094374527413,606
606,1.896183206,101.12608481165974,607
607,1.898664122,101.17122587804536,608
608,1.901145038,101.21636694443094,609
609,1.903625954,101.26150801081656,610
610,1.90610687,101.30664907720217,611
611,1.908587786,101.35179014358778,612
612,1.911068702,101.39693120997336,613
613,1.913549618,101.442072276359,614
614,1.916030534,101.4860970725127,615
615,1.918606869875,101.51851265850932,616
616,1.92118320575,101.55092824450593,617
617,1.923759541625,101.58334383050254,618
618,1.9263358775,101.61575941649916,619
619,1.928912213375,101.64817500249576,620
620,1.93148854925,101.68059058849236,621
621,1.934064885125,101.71300617448898,622
622,1.936641221,101.74542176048558,623
623,1.9387551376153844,101.7778373464822,624
624,1.9408690542307687,101.8102529324788,625
625,1.9429829708461537,101.84266851847542,626
626,1.9450968874615384,101.87508410447202,627
627,1.947210804076923,101.90749969046864,628
628,1.949324720692308,101.93991527646524,629
629,1.951438637307692,101.97233086246186,630
630,1.953552553923077,102.00474644845846,631
631,1.9556664705384612,102.03716203445508,632
632,1.9577803871538464,102.06957762045168,633
633,1.959894303769231,102.1019932064483,634
634,1.9620082203846156,102.15430625755845,635
635,1.964122137,102.20885170736624,636
636,1.9763358776666664,102.26339715717404,637
637,1.988549618333333,102.31794260698182,638
638,2.000763359,102.3724880567896,639
639,2.00248091625,102.4270335065974,640
640,2.0041984735,102.4815789564052,641
641,2.00591603075,102.536124406213,642
642,2.007633588,102.59066985602078,643
643,2.00935114525,102.64521530582856,644
644,2.0110687025,102.69976075563636,645
645,2.01278625975,102.75430620544417,646
646,2.014503817,102.80885165525196,647
647,2.01622137425,102.86339710505976,648
648,2.0179389315,102.91794255486754,649
649,2.01965648875,102.97248800467533,650
650,2.021374046,103.02703345448312,651
651,2.0229007635,103.08157890429092,652
652,2.024427481,103.13108435044796,653
653,2.0259541985,103.1750874078398,654
654,2.027480916,103.21909046523167,655
655,2.0290076335,103.26309352262356,656
656,2.030534351,103.30709658001544,657
657,2.0320610685,103.35109963740727,658
658,2.033587786,103.39510269479916,659
659,2.0351145035,103.43910575219104,660
660,2.036641221,103.4831088095829,661
661,2.0381679385,103.52711186697476,662
662,2.039694656,103.57111492436664,663
663,2.0488549615,103.6151179817585,664
664,2.058015267,103.65912103915038,665
665,2.0671755725,103.70942862962777,666
666,2.076335878,103.76809937492187,667
667,2.079198473375,103.82677012021604,668
668,2.08206106875,103.88544086551016,669
669,2.084923664125,103.9441116108043,670
670,2.0877862595,104.00278235609844,671
671,2.090648854875,104.06145310139256,672
672,2.0935114502500003,104.12012384668672,673
673,2.096374045625,104.17879459198085,674
674,2.099236641,104.23746533727498,675
675,2.1026717555000003,104.29613608256912,676
676,2.10610687,104.35480682786326,677
677,2.1095419845,104.4134775731574,678
678,2.112977099,104.46958308057329,679
679,2.1164122135000003,104.52153113266236,680
680,2.119847328,104.5734791847514,681
681,2.1232824425,104.62542723684044,682
682,2.126717557,104.67737528892953,683
683,2.132824427333333,104.72932334101856,684
684,2.138931297666667,104.78127139310762,685
685,2.145038168,104.83321944519666,686
686,2.151145038333333,104.88516749728572,687
687,2.157251908666667,104.93711554937477,688
688,2.163358779,104.98906360146384,689
689,2.174045801666667,105.04101165355289,690
690,2.184732824333333,105.09295970564192,691
691,2.195419847,105.14490775773098,692
692,2.2002862592500003,105.19685580982004,693
693,2.2051526715,105.2488038619091,694
694,2.21001908375,105.30075191399814,695
695,2.214885496,105.3526999660872,696
696,2.21975190825,105.40464801817625,697
697,2.2246183205000003,105.51012244683172,698
698,2.22948473275,105.61779659050872,699
699,2.234351145,105.72547073418572,700
700,2.2385496183333333,105.83314487786274,701
701,2.242748091666667,105.94081902153974,702
702,2.246946565,106.04849316521674,703
703,2.251145038333333,106.15616730889374,704
704,2.2553435116666667,106.26384145257074,705
705,2.259541985,106.36187875245784,706
706,2.266412214,106.45093255534844,707
707,2.273282443,106.53998635823906,708
708,2.280152672,106.62904016112968,709
709,2.287022901,106.71809396402028,710
710,2.29561068725,106.8071477669109,711
711,2.3041984735,106.89620156980152,712
712,2.31278625975,106.98525537269212,713
713,2.321374046,107.07430917558274,714
714,2.32624045825,107.16336297847336,715
715,2.3311068705,107.25241678136398,716
716,2.33597328275,107.32385511631392,717
717,2.340839695,107.39008888046438,718
718,2.34570610725,107.45632264461484,719
719,2.3505725195,107.5225564087653,720
